Video TotalLoss AvgLoss
20540 0.020632 0.004126
20545 0.103180 0.020636
20550 0.011595 0.002319
20555 0.085554 0.017111
20560 0.015642 0.003128
20565 0.025162 0.005032
20570 0.012455 0.002491
20575 0.041157 0.008231
20580 0.067384 0.013477
20585 0.044868 0.008974
20590 0.030378 0.006076
20595 0.051943 0.010389
20600 0.020800 0.004160
Test 0.005875 0.005875
20605 0.107258 0.021452
20610 0.026411 0.005282
20615 0.020029 0.004006
20620 0.029981 0.005996
20625 0.010092 0.002018
20630 0.099730 0.019946
20635 0.041664 0.008333
20640 0.035049 0.007010
20645 0.017250 0.003450
20650 0.055611 0.011122
20655 0.017058 0.003412
20660 0.025775 0.005155
20665 0.027198 0.005440
20670 0.059549 0.011910
20675 0.008957 0.001791
20680 0.034338 0.006868
20685 0.010887 0.002177
20690 0.013411 0.002682
20695 0.055490 0.011098
20700 0.010587 0.002117
Test 0.020070 0.020070
20705 0.020021 0.004004
20710 0.023156 0.004631
20715 0.031433 0.006287
20720 0.009466 0.001893
20725 0.024537 0.004907
20730 0.050788 0.010158
20735 0.033183 0.006637
20740 0.027756 0.005551
20745 0.035560 0.007112
20750 0.010044 0.002009
20755 0.042897 0.008579
20760 0.053225 0.010645
20765 0.015452 0.003090
20770 0.084420 0.016884
20775 0.022716 0.004543
20780 0.039039 0.007808
20785 0.038158 0.007632
20790 0.074480 0.014896
20795 0.017015 0.003403
20800 0.023372 0.004674
Test 0.047147 0.047147
20805 0.014592 0.002918
20810 0.015765 0.003153
20815 0.003329 0.000666
20820 0.015314 0.003063
20825 0.008482 0.001696
20830 0.033458 0.006692
20835 0.021026 0.004205
20840 0.010643 0.002129
20845 0.011663 0.002333
20850 0.006333 0.001267
20855 0.035747 0.007149
20860 0.042716 0.008543
20865 0.032535 0.006507
20870 0.019671 0.003934
20875 0.030859 0.006172
20880 0.030664 0.006133
20885 0.018145 0.003629
20890 0.066264 0.013253
20895 0.023875 0.004775
20900 0.017989 0.003598
Test 0.006345 0.006345
20905 0.037923 0.007585
20910 0.035744 0.007149
20915 0.009033 0.001807
20920 0.027845 0.005569
20925 0.047475 0.009495
20930 0.014658 0.002932
20935 0.018082 0.003616
20940 0.041705 0.008341
20945 0.025052 0.005010
20950 0.059409 0.011882
20955 0.035865 0.007173
20960 0.020128 0.004026
20965 0.012742 0.002548
20970 0.043715 0.008743
20975 0.023186 0.004637
20980 0.091524 0.018305
20985 0.013415 0.002683
20990 0.119630 0.023926
20995 0.015743 0.003149
21000 0.138307 0.027661
Test 0.005292 0.005292
21005 0.026507 0.005301
21010 0.066440 0.013288
21015 0.069419 0.013884
21020 0.045200 0.009040
21025 0.131926 0.026385
21030 0.030146 0.006029
21035 0.094422 0.018884
21040 0.032019 0.006404
21045 0.043151 0.008630
21050 0.014231 0.002846
21055 0.047287 0.009457
21060 0.099818 0.019964
21065 0.072310 0.014462
21070 0.020329 0.004066
21075 0.026056 0.005211
21080 0.070480 0.014096
21085 0.031275 0.006255
21090 0.040031 0.008006
21095 0.021092 0.004218
21100 0.060133 0.012027
Test 0.078092 0.078092
21105 0.035867 0.007173
21110 0.058090 0.011618
21115 0.029473 0.005895
21120 0.065129 0.013026
21125 0.030382 0.006076
21130 0.017243 0.003449
21135 0.045421 0.009084
21140 0.010103 0.002021
21145 0.032730 0.006546
21150 0.015625 0.003125
21155 0.068725 0.013745
21160 0.070361 0.014072
21165 0.009954 0.001991
21170 0.012126 0.002425
21175 0.017442 0.003488
21180 0.014064 0.002813
21185 0.033263 0.006653
21190 0.013061 0.002612
21195 0.006263 0.001253
21200 0.007589 0.001518
Test 0.033521 0.033521
21205 0.028855 0.005771
21210 0.045035 0.009007
21215 0.070470 0.014094
21220 0.041262 0.008252
21225 0.021997 0.004399
21230 0.018509 0.003702
21235 0.026424 0.005285
21240 0.010291 0.002058
21245 0.023188 0.004638
21250 0.009404 0.001881
21255 0.036344 0.007269
21260 0.027099 0.005420
21265 0.009212 0.001842
21270 0.028550 0.005710
21275 0.062809 0.012562
21280 0.026290 0.005258
21285 0.116129 0.023226
21290 0.055533 0.011107
21295 0.090361 0.018072
21300 0.022085 0.004417
Test 0.064998 0.064998
21305 0.033434 0.006687
21310 0.127895 0.025579
21315 0.023428 0.004686
21320 0.023122 0.004624
21325 0.048506 0.009701
21330 0.070100 0.014020
21335 0.074652 0.014930
21340 0.022856 0.004571
21345 0.085526 0.017105
21350 0.023217 0.004643
21355 0.050532 0.010106
21360 0.043015 0.008603
21365 0.014213 0.002843
21370 0.033492 0.006698
21375 0.020348 0.004070
21380 0.055999 0.011200
21385 0.025096 0.005019
21390 0.016118 0.003224
21395 0.009629 0.001926
21400 0.011535 0.002307
Test 0.003613 0.003613
21405 0.034308 0.006862
21410 0.028795 0.005759
21415 0.034620 0.006924
21420 0.033395 0.006679
21425 0.081960 0.016392
21430 0.013410 0.002682
21435 0.038430 0.007686
21440 0.116956 0.023391
21445 0.016369 0.003274
21450 0.075132 0.015026
21455 0.047207 0.009441
21460 0.059865 0.011973
21465 0.056138 0.011228
21470 0.034413 0.006883
21475 0.030114 0.006023
21480 0.027969 0.005594
21485 0.039223 0.007845
21490 0.011563 0.002313
21495 0.061952 0.012390
21500 0.029051 0.005810
Test 0.056748 0.056748
21505 0.036861 0.007372
21510 0.026716 0.005343
21515 0.006982 0.001396
21520 0.092124 0.018425
21525 0.013153 0.002631
21530 0.021549 0.004310
21535 0.043525 0.008705
21540 0.021885 0.004377
21545 0.061332 0.012266
21550 0.035606 0.007121
21555 0.016811 0.003362
21560 0.017236 0.003447
21565 0.032841 0.006568
21570 0.020857 0.004171
21575 0.027206 0.005441
21580 0.028506 0.005701
21585 0.027705 0.005541
21590 0.033636 0.006727
21595 0.049057 0.009811
21600 0.078862 0.015772
Test 0.011265 0.011265
21605 0.051876 0.010375
21610 0.104614 0.020923
21615 0.067474 0.013495
21620 0.022129 0.004426
21625 0.136817 0.027363
21630 0.075699 0.015140
21635 0.093647 0.018729
21640 0.042601 0.008520
21645 0.031713 0.006343
21650 0.023292 0.004658
21655 0.033699 0.006740
21660 0.012005 0.002401
21665 0.034933 0.006987
21670 0.026342 0.005268
21675 0.014342 0.002868
21680 0.009036 0.001807
21685 0.004057 0.000811
21690 0.025869 0.005174
21695 0.015968 0.003194
21700 0.020771 0.004154
Test 0.038674 0.038674
21705 0.041116 0.008223
21710 0.022485 0.004497
21715 0.030460 0.006092
21720 0.054364 0.010873
21725 0.011920 0.002384
21730 0.007760 0.001552
21735 0.068313 0.013663
21740 0.050285 0.010057
21745 0.029676 0.005935
21750 0.014257 0.002851
21755 0.076950 0.015390
21760 0.040486 0.008097
21765 0.039963 0.007993
21770 0.038040 0.007608
21775 0.060813 0.012163
21780 0.061718 0.012344
21785 0.099851 0.019970
21790 0.044944 0.008989
21795 0.103064 0.020613
21800 0.036905 0.007381
Test 0.005191 0.005191
21805 0.041051 0.008210
21810 0.018613 0.003723
21815 0.030882 0.006176
21820 0.024567 0.004913
21825 0.026302 0.005260
21830 0.029158 0.005832
21835 0.042258 0.008452
21840 0.057270 0.011454
21845 0.040363 0.008073
21850 0.057035 0.011407
21855 0.030632 0.006126
21860 0.011337 0.002267
21865 0.050533 0.010107
21870 0.067984 0.013597
21875 0.012214 0.002443
21880 0.010046 0.002009
21885 0.013506 0.002701
21890 0.034376 0.006875
21895 0.086604 0.017321
21900 0.029076 0.005815
Test 0.012190 0.012190
21905 0.012358 0.002472
21910 0.011618 0.002324
21915 0.052748 0.010550
21920 0.039183 0.007837
21925 0.021480 0.004296
21930 0.019096 0.003819
21935 0.099784 0.019957
21940 0.027379 0.005476
21945 0.120920 0.024184
21950 0.033053 0.006611
21955 0.039615 0.007923
21960 0.086057 0.017211
21965 0.042351 0.008470
21970 0.058278 0.011656
21975 0.019963 0.003993
21980 0.019947 0.003989
21985 0.037032 0.007406
21990 0.009231 0.001846
21995 0.013235 0.002647
22000 0.074622 0.014924
Test 0.020762 0.020762
22005 0.013493 0.002699
22010 0.058696 0.011739
22015 0.041702 0.008340
22020 0.020079 0.004016
22025 0.018882 0.003776
22030 0.039402 0.007880
22035 0.033110 0.006622
22040 0.005398 0.001080
22045 0.034420 0.006884
22050 0.033414 0.006683
22055 0.022575 0.004515
22060 0.019511 0.003902
22065 0.014219 0.002844
22070 0.024439 0.004888
22075 0.022997 0.004599
22080 0.024827 0.004965
22085 0.022876 0.004575
22090 0.031479 0.006296
22095 0.024045 0.004809
22100 0.015151 0.003030
Test 0.016483 0.016483
22105 0.028533 0.005707
22110 0.028024 0.005605
22115 0.006932 0.001386
22120 0.018560 0.003712
22125 0.023779 0.004756
22130 0.045002 0.009000
22135 0.006034 0.001207
22140 0.029536 0.005907
22145 0.040440 0.008088
22150 0.188674 0.037735
22155 0.229276 0.045855
22160 0.056731 0.011346
22165 0.044779 0.008956
22170 0.080434 0.016087
22175 0.048196 0.009639
22180 0.018343 0.003669
22185 0.035264 0.007053
22190 0.037393 0.007479
22195 0.015600 0.003120
22200 0.035930 0.007186
Test 0.015648 0.015648
22205 0.027550 0.005510
22210 0.028245 0.005649
22215 0.024003 0.004801
22220 0.018216 0.003643
22225 0.013008 0.002602
22230 0.016129 0.003226
22235 0.012949 0.002590
22240 0.016382 0.003276
22245 0.022257 0.004451
22250 0.007265 0.001453
22255 0.014833 0.002967
22260 0.005975 0.001195
22265 0.011042 0.002208
22270 0.005036 0.001007
22275 0.027335 0.005467
22280 0.013489 0.002698
22285 0.016518 0.003304
22290 0.052018 0.010404
22295 0.026108 0.005222
22300 0.019418 0.003884
Test 0.068521 0.068521
22305 0.003815 0.000763
22310 0.032846 0.006569
22315 0.028710 0.005742
22320 0.009289 0.001858
22325 0.013086 0.002617
22330 0.004413 0.000883
22335 0.024414 0.004883
22340 0.050828 0.010166
22345 0.015515 0.003103
22350 0.039988 0.007998
22355 0.009621 0.001924
22360 0.051172 0.010234
22365 0.007536 0.001507
22370 0.035143 0.007029
22375 0.005046 0.001009
22380 0.010075 0.002015
22385 0.034610 0.006922
22390 0.023258 0.004652
22395 0.025361 0.005072
22400 0.012446 0.002489
Test 0.007156 0.007156
22405 0.032338 0.006468
22410 0.029153 0.005831
22415 0.010190 0.002038
22420 0.031426 0.006285
22425 0.026164 0.005233
22430 0.010829 0.002166
22435 0.069755 0.013951
22440 0.022491 0.004498
22445 0.027009 0.005402
22450 0.048114 0.009623
22455 0.020023 0.004005
22460 0.006417 0.001283
22465 0.036401 0.007280
22470 0.023927 0.004785
22475 0.019102 0.003820
22480 0.007551 0.001510
22485 0.125729 0.025146
22490 0.067113 0.013423
22495 0.034672 0.006934
22500 0.024497 0.004899
Test 0.023479 0.023479
22505 0.013565 0.002713
22510 0.013247 0.002649
22515 0.012104 0.002421
22520 0.020152 0.004030
22525 0.018336 0.003667
22530 0.016369 0.003274
22535 0.023351 0.004670
22540 0.017337 0.003467
22545 0.038822 0.007764
22550 0.017181 0.003436
22555 0.035038 0.007008
22560 0.027069 0.005414
22565 0.068631 0.013726
22570 0.033450 0.006690
22575 0.015000 0.003000
22580 0.045084 0.009017
22585 0.015086 0.003017
22590 0.022692 0.004538
22595 0.013876 0.002775
22600 0.033161 0.006632
Test 0.024704 0.024704
22605 0.076522 0.015304
22610 0.016346 0.003269
22615 0.031511 0.006302
22620 0.050947 0.010189
22625 0.014264 0.002853
22630 0.035440 0.007088
22635 0.013048 0.002610
22640 0.035167 0.007033
22645 0.039293 0.007859
22650 0.083076 0.016615
22655 0.019857 0.003971
22660 0.022754 0.004551
22665 0.118256 0.023651
22670 0.228504 0.045701
22675 0.050051 0.010010
22680 0.023907 0.004781
22685 0.043907 0.008781
22690 0.012472 0.002494
22695 0.010974 0.002195
22700 0.004368 0.000874
Test 0.007508 0.007508
22705 0.028377 0.005675
22710 0.023688 0.004738
22715 0.011214 0.002243
22720 0.028749 0.005750
22725 0.018423 0.003685
22730 0.017307 0.003461
22735 0.029695 0.005939
22740 0.064905 0.012981
22745 0.045493 0.009099
22750 0.007256 0.001451
22755 0.048188 0.009638
22760 0.064591 0.012918
22765 0.018693 0.003739
22770 0.032746 0.006549
22775 0.042166 0.008433
22780 0.015725 0.003145
22785 0.005410 0.001082
22790 0.046076 0.009215
22795 0.066968 0.013394
22800 0.029638 0.005928
Test 0.001376 0.001376
22805 0.034192 0.006838
22810 0.010650 0.002130
22815 0.009385 0.001877
22820 0.005179 0.001036
22825 0.014945 0.002989
22830 0.051789 0.010358
22835 0.019422 0.003884
22840 0.024273 0.004855
22845 0.027347 0.005469
22850 0.010329 0.002066
22855 0.019448 0.003890
22860 0.033206 0.006641
22865 0.014024 0.002805
22870 0.014451 0.002890
22875 0.054024 0.010805
22880 0.056462 0.011292
22885 0.009226 0.001845
22890 0.027989 0.005598
22895 0.010435 0.002087
22900 0.010730 0.002146
Test 0.015988 0.015988
22905 0.050189 0.010038
22910 0.012512 0.002502
22915 0.100007 0.020001
22920 0.025814 0.005163
22925 0.105096 0.021019
22930 0.082171 0.016434
22935 0.035206 0.007041
22940 0.035004 0.007001
22945 0.093941 0.018788
22950 0.074312 0.014862
22955 0.074551 0.014910
22960 0.046887 0.009377
22965 0.038027 0.007605
22970 0.025866 0.005173
22975 0.009734 0.001947
22980 0.006953 0.001391
22985 0.009124 0.001825
22990 0.059145 0.011829
22995 0.045355 0.009071
23000 0.015580 0.003116
Test 0.032956 0.032956
23005 0.025873 0.005175
23010 0.012889 0.002578
23015 0.020576 0.004115
23020 0.017130 0.003426
23025 0.015575 0.003115
23030 0.025554 0.005111
23035 0.062601 0.012520
23040 0.111526 0.022305
23045 0.014939 0.002988
23050 0.022996 0.004599
23055 0.038924 0.007785
23060 0.014226 0.002845
23065 0.007431 0.001486
23070 0.033713 0.006743
23075 0.009990 0.001998
23080 0.011517 0.002303
23085 0.044952 0.008990
23090 0.045195 0.009039
23095 0.057611 0.011522
23100 0.052352 0.010470
Test 0.063262 0.063262
23105 0.053152 0.010630
23110 0.057713 0.011543
23115 0.033156 0.006631
23120 0.007330 0.001466
23125 0.009422 0.001884
23130 0.023889 0.004778
23135 0.046501 0.009300
23140 0.022501 0.004500
23145 0.019508 0.003902
23150 0.050570 0.010114
23155 0.048388 0.009678
23160 0.037404 0.007481
23165 0.011997 0.002399
23170 0.038652 0.007730
23175 0.035586 0.007117
23180 0.007909 0.001582
23185 0.068407 0.013681
23190 0.063845 0.012769
23195 0.335594 0.067119
23200 0.187325 0.037465
Test 0.011572 0.011572
23205 0.097668 0.019534
23210 0.065287 0.013057
23215 0.029856 0.005971
23220 0.093110 0.018622
23225 0.041624 0.008325
23230 0.100305 0.020061
23235 0.036266 0.007253
23240 0.108905 0.021781
23245 0.026472 0.005294
23250 0.035183 0.007037
23255 0.011728 0.002346
23260 0.143151 0.028630
23265 0.063729 0.012746
23270 0.036574 0.007315
23275 0.036428 0.007286
23280 0.061107 0.012221
23285 0.036311 0.007262
